PuzzleId,FEN,Moves,Rating,Themes_backRankMate,Themes_capturingDefender,Themes_discoveredAttack,Themes_fork,Themes_pin,Themes_promotion,Themes_skewer,Themes_smotheredMate,Themes_trappedPiece,Themes_zugzwang
XOOuB,r1br2k1/1pp2ppp/2n1p3/4P3/1P2pB2/P3P3/1Q3PPP/R2q2K1 w - - 0 20,a1d1 d8d1,399,True,False,False,False,False,False,False,False,False,False
XOPDQ,N1bk1b1r/5p1p/p1np2p1/1p2p3/4q3/N7/PPPK2PP/R1BQ1B1R w - - 0 14,d1f3 f8h6 d2d1 c8g4 f1e2 g4f3,1692,False,False,False,False,True,False,False,False,False,False
XOQ83,2r5/6P1/pr3k1p/1p1pp2P/5p2/P1PB4/1P2K1R1/8 b - - 0 49,c8g8 g2g6 f6e7 g6b6,1633,False,False,False,False,False,False,True,False,False,False
XOijK,r5k1/2p2pp1/3bp2p/3n2q1/Nr2Q3/1P3PP1/PB3PKP/2RR4 w - - 11 25,c1c4 a8a4 b3a4 b4b2,2070,False,True,False,False,False,False,False,False,False,False
XOnIy,r1bq1rk1/1p2p1b1/p2p1nB1/3p4/P2p1P2/2N5/1PP3P1/R1BQK2R w KQ - 0 16,c3d5 d8a5 e1f1 a5d5,1349,False,False,False,True,False,False,False,False,False,False
XOs7l,3q2k1/1p5p/3P1Rp1/8/2Q4K/1r1p2P1/7P/8 b - - 4 40,g8g7 c4f7 g7h6 f7e7 b3b4 f6f4 d8e7 d6e7 g6g5 h4h3 b4f4 e7e8q,2714,False,False,False,False,False,True,False,False,False,False
XPCa1,3r4/1r3pkp/2RP2p1/2P5/P7/3B2N1/1p3PPK/8 w - - 1 41,c6b6 b7b6 c5b6 d8d6 b6b7 d6b6,1558,False,True,False,False,False,False,False,False,False,False
XPN8f,r3r1k1/6pp/b1p5/p1bq3N/2Np2Q1/1P2p1PP/P1PB3K/5R2 b - - 1 27,g7g6 h5f6 g8h8 f6d5,958,False,False,False,True,False,False,False,False,False,False
XPu9b,8/PR6/8/5pk1/r6p/5P1K/8/8 b - - 1 46,g5f4 b7b4 a4b4 a7a8q,1207,False,False,False,False,False,True,False,False,False,False
XQTq0,8/p7/1p4kp/3p2p1/1P1Nr1P1/2p1PR2/P4K2/8 w - - 0 46,f3f5 e4d4 e3d4 c3c2 f5d5 c2c1q,1588,False,False,False,False,False,True,False,False,False,False
XQc4E,8/1R4pp/2P2bk1/8/8/8/2r2PPP/4R1K1 w - - 5 35,e1e6 c2c1 e6e1 c1e1,646,True,False,False,False,False,False,False,False,False,False
XRSD4,r5k1/1p3pp1/1p1Pb2p/4P1q1/3Q4/1p4B1/1P3PP1/4RK2 b - - 1 27,a8d8 g3h4 g5h5 h4d8,1528,False,False,False,False,False,False,True,False,False,False
XRYtb,1r4k1/2R2ppp/p7/2R1P3/3P4/4n1Pb/P6P/6K1 b - - 0 27,e3g4 c7c8 b8c8 c5c8,561,True,False,False,False,False,False,False,False,False,False
XScPW,K7/P1k5/8/5p2/6pP/8/8/8 w - - 0 47,h4h5 g4g3 h5h6 g3g2 h6h7 g2g1q h7h8q g1g2,1341,False,False,False,False,False,True,False,False,False,False
XSj9U,8/5p2/4p3/3pPpK1/P2k4/P6P/8/8 w - - 0 50,h3h4 d4e3 h4h5 f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q f2f1q,1977,False,False,False,False,False,True,False,False,False,False
XThx6,kQ1r3r/pp4pp/N7/2p2p2/P3p3/2PqP1P1/1P3PP1/4K2R b K - 9 25,d8b8 a6c7,853,False,False,False,False,False,False,False,True,False,False
XUQ7T,r2qk2r/ppp2pbp/3p2p1/3nn3/Q5b1/2PBPN2/PP4PP/RNB2RK1 b kq - 1 10,c7c6 f3e5 d6e5 a4g4 d5e3 c1e3,1392,False,True,False,False,False,False,False,False,False,False
XVOVe,r5k1/2p1rpp1/7p/3RP2b/p1Q2P2/q7/B1P3PP/4R1K1 b - - 0 24,h5g4 d5d3 a3b2 e1b1 b2b1 a2b1,1856,False,False,False,False,False,False,False,False,True,False
XVPVx,8/8/6Kp/6pP/3kP3/8/8/8 w - - 5 38,g6h6 g5g4 h6g7 g4g3 g7f8 g3g2 h5h6 g2g1q,1009,False,False,False,False,False,True,False,False,False,False
XVTNC,r1b5/1pp1kp2/p2qrn2/3pbBQ1/1PP5/P6P/6P1/4RR1K b - - 6 28,c8d7 c4c5 d6c6 f5e6 a8g8 g5e5,2461,False,True,False,False,False,False,False,False,False,False
XVi6v,r1b2rk1/pp1q1ppp/3b1n2/4n3/4p2Q/1BP4P/PP2NPP1/RNB2RK1 w - - 8 14,c1g5 e5g6 g5f6 g6h4,1851,False,False,False,False,False,False,False,False,True,False
XVu7q,6rk/4r2p/1p6/p1p5/2B1pR2/4K2P/PPP3P1/8 b - - 1 41,g8g2 f4f8 h8g7 f8g8 g7f6 g8g2,990,False,False,False,False,False,False,True,False,False,False
XWL0P,5rk1/1pp2p2/3p2p1/p2P2qp/2P5/1B3P1Q/PP2r1PP/1R1R2K1 w - - 3 24,d1e1 g5e3 g1h1 e2e1 b1e1 e3e1,1369,True,False,False,False,False,False,False,False,False,False
XWpNx,4rk1r/bp3p2/pq1P4/4nQpp/4Npn1/1B6/PPPB2PP/R4R1K w - - 1 24,e4g5 b6g1 f1g1 g4f2,1634,False,False,False,False,False,False,False,True,False,False
XXDrS,r4rk1/8/3p1ppQ/q1pPnp2/Pp3P2/6N1/2B3P1/5RK1 b - - 0 25,b4b3 f4e5 b3c2 h6g6,2227,False,True,False,False,False,False,False,False,False,False
XXb1E,1k5r/pp1r1p2/2nq1p2/2p3P1/3pR3/3P2Q1/PPP2PB1/2K1R3 w - - 1 27,g2h3 d6g3 f2g3 h8h3,932,False,True,False,False,False,False,False,False,False,False
XY0bp,2r3k1/pbr2ppp/Qp3q2/3p4/3P3P/1N2P1P1/P4PB1/R3B1K1 w - - 1 27,a6a7 c8a8 a7a8 b7a8,1568,False,False,False,False,False,False,False,False,True,False
XY0is,1r6/1P2k2p/6p1/3BP3/6b1/8/1P1p2PP/R5K1 w - - 0 35,g1f2 d2d1q a1d1 g4d1,1859,False,False,False,False,False,True,False,False,False,False
XYW2m,8/p1p5/1p1p4/3P2kp/2PP4/6KP/P7/8 w - - 0 35,h3h4 g5f5 g3f3 a7a6,1767,False,False,False,False,False,False,False,False,False,True
XZL0T,2rr4/2Rb1pk1/p3p1p1/np2P2p/3P1NPP/3BKP2/P7/2R5 b - - 0 23,h5g4 c7d7 d8d7 c1c8,1542,False,True,False,False,False,False,False,False,False,False
XZlis,r2qkb1r/pp1bpppp/2np1n2/1N6/8/6P1/PPP2PBP/RNBQR1K1 b kq - 2 9,a7a6 b5d6,992,False,False,False,False,False,False,False,True,False,False
XaINC,5k2/pp3p2/4pP1p/3p4/4rq1N/2PQ3P/P7/6RK w - - 2 34,d3g3 f4g3 g1g3 e4h4,1618,False,True,False,False,False,False,False,False,False,False
XaJgo,2r2rk1/q2nbppp/p2ppn2/2p5/N3PP2/1P1P1N2/2PB2PP/R2Q1RK1 w - - 2 15,a4b2 c5c4 g1h1 c4c3 d2c3 c8c3,1388,False,False,False,True,False,False,False,False,False,False
XaYZs,rnb2rk1/ppp2ppN/1b6/8/3q1Bn1/2NB4/PPP3PP/R2Q1R1K w - - 0 14,h7g5 d4g1 f1g1 g4f2,1429,False,False,False,False,False,False,False,True,False,False
XatEX,5R2/P2k4/4p3/6p1/3q4/5K1P/1P6/8 b - - 0 50,d4a7 f8f7 d7d6 f7a7,643,False,False,False,False,False,False,True,False,False,False
Xata5,r4rk1/pp2bppp/5n2/2p1P1B1/7P/3B4/qPP2QP1/2KR3R b - - 0 15,f6g4 f2f5 e7g5 h4g5 a2a1 c1d2 g7g6 f5g4,1846,False,False,False,False,False,False,False,False,True,False
XbgSl,4r2r/p1p2k2/1q3p2/5Q2/2p5/5NP1/P5P1/5K2 b - - 7 33,b6e6 f3g5 f7g7 g5e6 e8e6 f5e6,1248,False,False,False,False,True,False,False,False,False,False
XbnLj,6k1/1p2br2/p2p4/2pPprqb/P1P1Q1p1/1P4P1/3NRN1P/5RK1 w - - 7 34,f1e1 f5f2 e2f2 f7f2 g1f2 g5d2,1152,False,True,False,False,False,False,False,False,False,False
XbrUM,2rn1Q2/p2k1p2/1p2pPp1/3pP3/2qP4/1R6/P5PP/1R4K1 w - - 4 29,g1h1 c4c1 b1c1 c8c1,1183,True,False,False,False,False,False,False,False,False,False
XcRHG,5r1k/5Npp/2p5/p1P5/2Qp4/P4P2/4KP2/q7 b - - 7 39,h8g8 f7h6 g8h8 c4g8 f8g8 h6f7,1439,False,False,False,False,False,False,False,True,False,False
XcWCx,r1b1k2r/1p1pbpp1/p2Np2p/q3P3/3B4/3B4/PP3PPP/3Q1K1R b kq - 3 19,e8f8 d1f3 e7d6 d3g6 f7f6 e5f6,2349,False,False,False,False,True,False,False,False,False,False
Xcf5h,2k5/p1p2p2/2p2r2/3bp1N1/7P/2PrP1P1/PP6/R3K1R1 b Q - 0 21,d3e3 e1d2 e3f3 g5f3,918,False,False,False,False,False,False,False,False,True,False
XcfEN,8/p7/6N1/5k1p/7P/8/1K6/8 w - - 3 50,g6h8 f5f6 b2b3 f6g7 b3a4 g7h8,1991,False,False,False,False,False,False,False,False,True,False
Xct3S,5r2/p7/2p1k2p/1p2PPp1/8/P3R3/6KP/8 b - - 0 33,e6f5 e3f3 f5e5 f3f8,709,False,False,False,False,False,False,True,False,False,False
Xd7cy,1k5r/b2rq1p1/2Qp4/R2PP3/2pp3p/7P/PPP2P2/1K5R b - - 0 30,h8c8 a5b5 d7b7 e5d6 c8c6 d6e7 c6c8 d5d6 b7b5 d6d7 b5e5 d7d8q,2058,False,False,False,False,False,True,False,False,False,False
XdDGG,8/1b4k1/pb1p2pp/1p1Pp3/4P2N/P2N3P/1Pq3P1/4Q2K w - - 10 34,e1g3 c2b1 d3e1 b1e4,2502,False,False,False,False,False,False,True,False,False,False
Xdqqu,5rk1/2p1Qpp1/p6p/2PP1R2/q7/6P1/P4PK1/8 w - - 1 36,e7c7 a4e4 f5f3 g7g5 g3g4 h6h5 g4h5 g5g4,2335,False,False,False,True,False,False,False,False,False,False
XeQqs,6r1/1kq4p/2pb4/3p1pp1/p1pP1p2/P1P2QPP/1P1BRP2/6KN w - - 2 35,g1g2 g5g4 h3g4 f5g4 f3f4 d6f4,1454,False,False,False,False,False,False,False,False,True,False
XeSv5,3r2k1/3Q1pp1/p3p2p/2b1P3/P6q/1PB5/5PPP/5RK1 w - - 1 24,d7c6 h4f2 f1f2 d8d1 c3e1 d1e1,1857,False,False,False,False,True,False,False,False,False,False
XfVXa,2QR4/5p1k/p5pp/2P5/1rN1n3/7P/5PPK/q7 w - - 2 35,c8d7 a1f6 d7d4 f6d4 d8d4 e4c5,2611,False,True,False,False,False,False,False,False,False,False
XgD1g,4r3/3rk2p/1R1p1pp1/2p5/P7/7P/5PP1/R5K1 b - - 0 37,e7d8 b6b8 d8c7 b8e8,836,False,False,False,False,False,False,True,False,False,False
Xi8cw,4R3/2P2p2/2r2k2/8/3K1p2/4p3/8/8 b - - 5 53,c6c1 c7c8q c1c8 e8c8,1086,False,False,False,False,False,True,False,False,False,False
XiIVN,2kr3r/1pp3p1/p1p1p2p/8/8/2P5/PP3PPP/RN2R1K1 w - - 0 16,e1e6 d8d1 e6e1 d1e1,429,True,False,False,False,False,False,False,False,False,False
XiXLy,8/8/1p1k1ppp/1P2p3/2K2PPP/3P4/8/8 w - - 0 43,f4f5 g6f5 g4f5 h6h5 d3d4 e5e4,2158,False,False,False,False,False,False,False,False,False,True
XixJ9,r2q1rk1/ppp2ppp/2np2b1/2b1p3/P3N1PN/3P3P/1PP2PB1/R1BQ1RK1 b - - 0 12,d8h4 c1g5 g6e4 g5h4,1352,False,False,False,False,False,False,False,False,True,False
Xj2rv,1q1r3k/6bp/5pp1/p1r5/Q7/2Pn2BP/PP2RPP1/1R4K1 b - - 7 27,b8b7 e2e8 g7f8 e8d8,1085,False,False,False,False,True,False,False,False,False,False
Xj9p5,r4rk1/6p1/2pN4/1pP1P2p/pP4bP/P2q1pP1/1Q3K2/1R5R w - - 3 36,h1d1 d3e2 b2e2 f3e2,926,False,False,True,False,False,False,False,False,False,False
XjE57,r1bqk2r/pp1p1p2/2N1p2p/6p1/1b2n3/2N3B1/PP2BPPP/R2QK2R b KQkq - 0 11,b7c6 d1d4 b4c3 b2c3,1707,False,False,False,True,False,False,False,False,False,False
XjEmM,8/8/5p2/5kpp/3K3P/5PP1/8/8 w - - 0 51,d4e3 g5h4 g3h4 f5e5 f3f4 e5d5 e3d3 f6f5,2324,False,False,False,False,False,False,False,False,False,True
XjPAV,6k1/8/p2Kp1pB/r6p/2R4P/1p6/8/8 w - - 0 47,d6e6 b3b2 c4c8 g8h7 h6d2 a5e5 e6e5 b2b1q,2431,False,False,False,False,False,True,False,False,False,False
XjjeG,8/1P1K4/8/5pk1/8/6pp/8/8 b - - 0 52,g3g2 b7b8q g5g4 b8h2,1854,False,False,False,False,False,True,False,False,False,False
Xki7A,1r2r1k1/p4ppp/2pB4/3n4/8/8/PPP2PPP/3RR1K1 b - - 0 20,b8b2 e1e8,811,True,False,False,False,False,False,False,False,False,False
XlJZ2,r1bqk2r/pp3ppp/2n2n2/1B1p4/Qb6/2N1PN2/PP1B1PPP/R3K2R b KQkq - 5 10,c8d7 b5c6 b7c6 a4b4,1256,False,True,False,False,False,False,False,False,False,False
XlZXT,r2q3k/pp1b2pp/2n5/2p3P1/4Br1b/3P2NP/PPP5/R2Q1RK1 w - - 0 19,f1f4 d8g5 d1f3 g5g3 f3g3 h4g3,2289,False,False,False,False,True,False,False,False,False,False
Xm8tQ,6k1/pp2Q1p1/2b4p/5p2/P1N5/1Pq3KP/3R1PP1/7r w - - 2 36,e7e3 f5f4 g3f4 c3f6 f4g3 f6g6,1940,False,False,False,False,True,False,False,False,False,False
XmRrY,1r2r1k1/pb1p1pPp/1p4q1/2pN4/2P5/P2n4/1P4BP/R1BQ1R1K w - - 0 20,f1f6 b7d5 f6g6 d3f2 h1g1 f2d1,2166,False,False,False,True,False,False,False,False,False,False
XmvHe,2r2rk1/p5p1/1p2p1qp/2p1Bp2/3Pb3/2P5/P1P1Q1PP/3RR2K b - - 3 23,g6g4 e2g4 f5g4 e1e4,1105,False,True,False,False,False,False,False,False,False,False
Xmxiq,2r3k1/5Qpp/p1q5/2p5/4P1n1/1P1P2N1/P1r5/4RRK1 b - - 1 33,g8h8 f7f8 c8f8 f1f8,613,True,False,False,False,False,False,False,False,False,False
Xn97t,r5r1/1b1p1p1k/p3p3/1p2B3/8/1BP5/P4PPP/3R1RK1 w - - 1 22,d1d3 g8g2 g1h1 g2f2 h1g1 f2g2,2122,False,False,True,False,False,False,False,False,False,False
XnQSx,3r2k1/5ppp/8/1p6/3N4/1PpP4/R4PPP/6K1 b - - 0 26,d8d4 a2a8 d4d8 a8d8,665,True,False,False,False,False,False,False,False,False,False
Xo3AW,1rQq4/p2P2k1/1p2B1p1/1P5n/3p1p2/P7/7P/3R2K1 w - - 0 39,d1d4 b8c8 d7c8q d8d4,1837,False,False,False,False,False,False,True,False,False,False
XoBtR,8/1r3pkp/1pNp1np1/p2P1q2/P3r3/1P1Q3P/5PP1/2RR2K1 w - - 1 28,f2f3 e4e1 d1e1 f5d3,788,False,False,True,False,False,False,False,False,False,False
XoXU5,2rQ2k1/p4ppp/4b3/1p2P3/2B5/1P2p2P/P4qP1/1K1R4 b - - 1 28,c8d8 d1d8,472,True,False,False,False,False,False,False,False,False,False
XofpD,r5Qk/p5bp/1p1P1npN/2p5/5Pn1/4B3/PqP3PP/R4RK1 b - - 6 22,a8g8 h6f7,854,False,False,False,False,False,False,False,True,False,False
Xoobj,1r3rQk/pb1p2pp/1p5N/4P3/2B1P3/2N1q3/PPP3PP/5R1K b - - 4 23,f8g8 h6f7,1017,False,False,False,False,False,False,False,True,False,False
Xp0Wn,8/8/8/pp2k3/6p1/1PP1K3/P7/8 w - - 0 37,c3c4 b5c4 b3c4 a5a4,2367,False,False,False,False,False,False,False,False,False,True
XpMbl,r7/ppp1k3/3p1b2/4p1N1/4P2r/P1PP4/1P3PP1/2KR3R w - - 0 22,h1h4 f6g5 c1c2 g5h4,646,False,False,False,True,False,False,False,False,False,False
XpuGC,8/8/p4p2/Ppk2P1p/2p1K2P/2P5/1P6/8 w - - 3 46,e4f4 c5d5 f4f3 d5e5 f3e3 e5f5,1533,False,False,False,False,False,False,False,False,False,True
XqDP3,r4k2/pR2b1pp/2Qp1n2/4q3/4P3/8/P5PP/5RK1 b - - 4 21,f8g8 b7e7 e5e7 c6a8,1264,False,False,True,False,False,False,False,False,False,False
XqSgP,rn1R2k1/pbp1brpp/1p2Q3/8/2B2qn1/2N5/PPP2PPP/5RK1 b - - 2 14,e7d8 e6e8,1262,False,False,False,False,True,False,False,False,False,False
Xqt9Q,8/1P3p2/2K3k1/8/8/7R/1r5p/8 b - - 6 56,g6g5 h3h2 b2h2 b7b8q,1651,False,False,False,False,False,True,False,False,False,False
XrEaE,5k2/5p2/1q3Pp1/4P3/3r2P1/P1p5/p1R2Q2/K1Rr4 w - - 1 42,c2c3 b6b1 c1b1 a2b1q,2109,False,False,False,False,False,True,False,False,False,False
XsNR3,r5b1/1k1R4/1P6/PK3p2/4p1p1/2p3P1/7P/8 b - - 1 56,b7c8 b6b7 c8d7 b7a8q,1443,False,False,False,True,False,False,False,False,False,False
XsPmU,5rk1/p1q3p1/1p2R2p/2r5/4Q3/3P2bB/PP3P2/5RK1 w - - 0 26,f2g3 c7g3 h3g2 f8f1 g1f1 c5c1 f1e2 c1e1,1976,False,False,False,False,True,False,False,False,False,False
XsoQy,r4rk1/4qppp/p2Rb3/1pp5/7P/6Q1/PPP1BPP1/1K2R3 w - - 2 21,e2g4 e6a2 b1a2 e7e1,1297,False,False,True,False,False,False,False,False,False,False
Xsr6g,8/3k4/2bbp3/p2q1rp1/6Q1/2PpB2P/5PP1/R2R2K1 w - - 2 32,d1d2 d5e5 d2d3 e5h2 g1f1 h2h1 f1e2 h1a1,2068,False,False,False,False,False,False,True,False,False,False
XtdGG,8/p7/7p/4p1p1/3k2P1/P3pPP1/1P2K3/8 w - - 0 40,a3a4 a7a5 b2b3 d4c3 e2e3 c3b3 e3e4 b3a4,2046,False,False,False,False,False,False,False,False,False,True
XvEXV,r3r1k1/pb3ppp/1pp5/3p4/3P4/P1N2NPn/1PQ1P1BP/2R1R1qK w - - 9 22,e1g1 h3f2,646,False,False,False,False,False,False,False,True,False,False
XvVBp,2k3r1/1pp1qp1p/p4p2/4pP2/4P3/1P2Q2P/1P4P1/3R3K b - - 0 24,e7b4 e3a7 c7c6 a7a8 c8c7 a8g8,1244,False,False,False,False,False,False,True,False,False,False
XvdRV,5rk1/1r1nbppp/R2p1n2/2pP4/1q2PB2/2NQ1N1P/1P3PP1/5RK1 w - - 5 21,f4d6 e7d6 a6d6 c5c4 d3e2 b4d6,1570,False,False,True,False,False,False,False,False,False,False
XwFOY,8/4bpkp/4p1p1/2q1P3/4BP2/2nQ2PK/7P/1R6 w - - 2 47,b1c1 c3e4 c1c5 e4f2 h3g2 f2d3,1730,False,False,False,True,False,False,False,False,False,False
XwLfr,5r2/p6k/1q5p/5pp1/1Q6/NPPp4/3P1nPP/R4R1K w - - 2 32,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1376,False,False,False,False,False,False,False,True,False,False
XxWpi,2r3k1/2p2pbp/1pB2B2/2p2b2/5P2/1P2qR2/2P3PP/3Q3K b - - 7 22,f5c2 f3e3 c2d1 e3g3,2009,False,False,False,False,True,False,False,False,False,False
XyBhj,8/8/8/4kpp1/8/4NK1p/8/8 w - - 0 47,e3f1 g5g4 f3g3 e5e4,1460,False,False,False,False,False,False,False,False,False,True
XycBI,2RrQ2k/6pp/5p2/p3p3/1p6/P2qB2P/5PPK/8 b - - 5 28,d8e8 c8e8,600,True,False,False,False,False,False,False,False,False,False
Xyq6P,1r4k1/3nBpp1/Q2P3p/1p6/8/P6n/6PP/3R1RqK w - - 4 33,f1g1 h3f2,1010,False,False,False,False,False,False,False,True,False,False
Xza2g,1Q6/7p/2b2p2/3kpq2/2P5/6P1/P2K3P/8 b - - 0 49,d5e4 b8b1 e4d4 b1f5,1018,False,False,False,False,False,False,True,False,False,False
Y09aR,3k4/1R5p/2BB2p1/8/3b2P1/7P/1pp2K2/3b4 w - - 8 50,f2g3 d4e5 d6e5 c2c1q,2419,False,False,False,False,False,True,False,False,False,False
Y0hRv,r1bq1rk1/pp3ppp/2nbpn2/2ppN1P1/3P1B2/2N1P3/PPP2P1P/R2QKB1R b KQ - 0 8,f6d7 e5c6 b7c6 f4d6,1535,False,False,True,False,False,False,False,False,False,False
Y2hnQ,r5r1/1ppn3k/p2qb2p/4Np2/3P1QpP/3BP3/PP3PP1/R3K2R w KQ - 2 19,e5g4 d6f4 e3f4 g8g4,1516,False,True,False,False,False,False,False,False,False,False
Y3KIq,r1b2Bk1/3n1ppp/pq6/3p4/5P2/1Q6/P3BnPP/2R2R1K w - - 1 24,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1340,False,False,False,False,False,False,False,True,False,False
Y3rai,r3kb1Q/pppb3p/6p1/2q5/P1B5/8/1PP2nPP/RNB2R1K w q - 3 15,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1393,False,False,False,False,False,False,False,True,False,False
Y3tWN,8/7B/5p1p/p3k2K/1p2n2P/1P6/P7/8 w - - 0 51,h7e4 e5e4 h5h6 f6f5 h6g6 f5f4 h4h5 f4f3 h5h6 f3f2 h6h7 f2f1q,1159,False,False,False,False,False,True,False,False,False,False
Y3tiY,8/1p5p/1P2k3/p3P1p1/P3K3/8/7P/8 w - - 0 46,h2h3 h7h6 e4d4 h6h5,2644,False,False,False,False,False,False,False,False,False,True
Y4TSS,2kr3r/1ppqn3/2nb4/1N1p2pp/3P4/P3PPP1/3BN1K1/R2Q1R2 b - - 0 18,c6b8 b5a7,1006,False,False,False,False,False,False,False,True,False,False
Y4t7N,r1bqk1nr/p4ppp/4p3/2bpP3/8/8/PP2NPPP/RNBQK2R b KQkq - 1 9,c8a6 d1a4 d8d7 a4a6,979,False,False,False,True,False,False,False,False,False,False
Y4zIp,6k1/4p1rp/p2pP1pR/1p6/6P1/5r2/PPP2q1Q/1K5R w - - 4 29,h6h7 f2f1 h1f1 f3f1,1542,True,False,False,False,False,False,False,False,False,False
Y6BFq,r2r2k1/p3q1pp/1p6/P1pRBp2/2P1n3/2P3P1/2Q1PPKP/R7 w - - 4 19,a5a6 d8d5 c4d5 e7e5,980,False,True,False,False,False,False,False,False,False,False
Y6QLo,r7/pp2pPk1/3n1n2/6Q1/6b1/2N5/PPP5/2K1RBq1 b - - 1 20,g7f7 f1c4 d6c4 e1g1,1436,False,False,True,False,False,False,False,False,False,False
Y6X2B,1rb1r1k1/ppq2ppp/5n2/4p3/2Pp4/1P1P1QP1/PB1R1PBP/4R1K1 w - - 1 17,d2e2 c8g4 f3g4 f6g4,1430,False,False,False,False,False,False,False,False,True,False
Y6kXY,2Q5/3P4/K5k1/B4pp1/8/4P1P1/4qP2/r7 w - - 16 59,a6b7 e2b5 a5b6 b5a6 b7c6 a1c1 c6d5 c1c8,1907,False,False,False,False,False,False,True,False,False,False
Y6pdg,8/7B/8/4k1p1/6P1/1bp1P3/8/2K5 b - - 0 49,e5d5 h7g8 d5e4 g8b3,1889,False,False,False,False,False,False,True,False,False,False
Y7MuX,r3k2r/1q2bpp1/pp2pn2/4B3/2P5/2N3P1/PP2Q2P/3R1RK1 b kq - 0 19,h8h5 e5f6 g7f6 e2h5 e7c5 f1f2,1340,False,True,False,False,False,False,False,False,False,False
Y7X72,6k1/p5b1/1p1Q2pp/8/4qP1P/8/PP3rP1/R5K1 w - - 0 27,g1f2 g7d4 f2g3 e4d3 g3h2 d4g1 h2g1 d3d6,2037,False,False,True,False,False,False,False,False,False,False
Y7vg1,8/5ppk/1P2p3/PR2P3/5P2/2KN4/6rp/8 w - - 0 50,b5b1 g2g1 b1g1 h2g1q,1085,False,False,False,False,False,True,False,False,False,False
Y7wEp,2b2rk1/Q4ppp/8/8/8/1n6/PPP2PPP/RKq4R w - - 5 21,h1c1 b3d2,937,False,False,False,False,False,False,False,True,False,False
Y8Lf8,8/8/5R2/7K/3pk2P/6r1/6P1/8 w - - 1 40,f6g6 g3g6 h5g6 d4d3 h4h5 d3d2 h5h6 d2d1q,1349,False,False,False,False,False,True,False,False,False,False
Y8hz1,8/8/p3p2p/1p1k2p1/3P2P1/1P1K3P/P7/8 w - - 0 43,d3e3 b5b4 e3d3 a6a5 d3e3 e6e5 d4e5 d5e5,2295,False,False,False,False,False,False,False,False,False,True
YABNZ,8/8/1p2k2p/1Pp1n1p1/2P3P1/3NK2P/8/8 w - - 7 40,d3e5 e6e5 e3d3 e5f4,899,False,False,False,False,False,False,False,False,False,True
YAJP6,r4b1r/ppp2kp1/2n2N1p/4q1B1/3p2Q1/8/PPP2PPP/2KR3R w - - 2 15,h1e1 e5g5 g4g5 h6g5,1132,False,False,False,True,False,False,False,False,False,False
YAv4u,1k1r2r1/1pqbn2p/pb3p2/8/2Q5/NP4P1/PB3P1P/R3RBK1 w - - 0 23,b2f6 g8g3 f1g2 g3g2 g1g2 d7c6,2460,False,False,False,False,True,False,False,False,False,False
YAvcU,2r3k1/2q2rpp/4R3/p1bpB3/Pp4Q1/1P5P/1P3P2/6RK b - - 10 30,c7d7 e5g7 f7g7 e6e8 c8e8 g4d7,1967,False,False,True,False,False,False,False,False,False,False
YBNM7,r1b1k2r/pp1p4/2n2p2/7p/4P1pP/2BBb3/P1Q3P1/qN3R1K b kq - 5 19,c6d4 c2a4 a1c3 b1c3,2243,False,False,False,False,False,False,False,False,True,False
YBaV4,1r1r2k1/2p2ppp/8/p7/2Q5/1P6/Pq1N2PP/2R2RK1 b - - 0 23,d8d2 c4f7 g8h8 f7f8 b8f8 f1f8,1166,True,False,False,False,False,False,False,False,False,False
YBjUC,r4rk1/1p2bppp/p1b1p3/q2pP3/4N3/1N4P1/PPP1QP1P/2KR3R b - - 2 16,a5a2 e4c3 a2b3 c2b3,1617,False,False,False,False,False,False,False,False,True,False
YBoPr,6k1/ppp1brp1/5n2/4Q1Bb/1P1p4/P2P1P2/2q3PP/4RRK1 b - - 0 22,c2d3 g5f6 e7f6 e5h5,1555,False,True,False,False,False,False,False,False,False,False
YC2RL,r2q1b1r/pppnk1p1/2n1p1Q1/3p2pp/3P1P2/P1N1P2P/1PP5/R1B1K1NR w KQ - 2 13,f4g5 d7e5 d4e5 c6e5 g6d3 e5d3,2019,False,False,False,False,False,False,False,False,True,False
YCSdT,4R1K1/2pk1P2/1p1p4/1P1P4/8/2P5/p7/5r2 w - - 3 55,f7f8q f1f8 e8f8 a2a1q,1324,False,False,False,False,False,True,False,False,False,False
YCv8V,8/8/8/P3p1p1/2K4p/5k1P/8/8 b - - 0 56,e5e4 a5a6 g5g4 a6a7 g4g3 a7a8q g3g2 a8a1,2453,False,False,False,False,False,True,False,False,False,False
YD4PK,3r4/8/8/1pKpkp1p/1P2p1pP/p1RbP1P1/P2R1P2/8 w - - 0 57,c5c6 d8c8 c6d7 c8c3,871,False,False,False,False,False,False,True,False,False,False
YDT8p,4r3/5pk1/2p3pp/1p2q3/1P6/7P/3Q2P1/1BR3K1 w - - 4 30,d2c3 e5c3 c1c3 e8e1 g1h2 e1b1,867,False,False,False,True,False,False,False,False,False,False
